geneName,genebiotype,entrezid,product,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC414027,protein_coding,414027,N-alpha-acetyltransferase 20,101.0418569,0.095883791,0.32800696,0.292322429,0.770040111,0.961084914
LOC551128,protein_coding,551128,26S proteasome regulatory subunit 4,1068.383351,0.095871419,0.224738758,0.426590499,0.669677619,0.932559138
LOC724294,protein_coding,724294,uncharacterized LOC724294,182.9676506,0.095853689,0.26663356,0.359495963,0.719224097,0.949176274
LOC409522,protein_coding,409522,cell division cycle protein 27 homolog,84.43206796,0.095847585,0.31949488,0.299997251,0.764179253,0.957757567
LOC409911,protein_coding,409911,protein disulfide-isomerase A3,2333.230931,0.095785927,0.198981524,0.481381009,0.630245731,0.916246364
LOC724732,protein_coding,724732,zinc finger protein DZIP1L,10.95478392,0.095720839,0.778276871,0.122990728,0.90211444,0.985709914
LOC412396,protein_coding,412396,"cytochrome c oxidase subunit 4 isoform 1, mitochondrial",1047.668331,0.095602298,0.250943171,0.380971907,0.703224094,0.945335198
LOC412898,protein_coding,412898,peptidylglycine alpha-hydroxylating monooxygenase,90.84312827,0.095600363,0.31754341,0.301062342,0.763366956,0.957615212
LOC727266,protein_coding,727266,uncharacterized LOC727266,62.52694694,0.09515016,0.313243497,0.303757815,0.761312408,0.956064366
LOC726476,protein_coding,726476,"alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",189.1795747,0.095098472,0.318556939,0.298528963,0.765299474,0.957990502
LOC102655980,protein_coding,102655980,putative leucine-rich repeat-containing protein DDB_G0290503,117.4651634,0.095089251,0.283518631,0.33538978,0.737331076,0.950677468
LOC552016,protein_coding,552016,mitochondrial 2-oxoglutarate/malate carrier protein,108.4381729,0.095082201,0.312327058,0.304431519,0.760799158,0.956062969
LOC412468,protein_coding,412468,protein flightless-1,254.8557502,0.095069712,0.221141941,0.429903582,0.66726578,0.932406872
LOC552128,protein_coding,552128,"isocitrate dehydrogenase [NAD] subunit beta, mitochondrial",239.4474616,0.095003319,0.247341148,0.38409832,0.700905577,0.945335198
LOC724437,protein_coding,724437,adenomatous polyposis coli protein,103.5691004,0.094930241,0.301617982,0.314736675,0.752961596,0.953773925
LOC410350,protein_coding,410350,angio-associated migratory cell protein,90.62776952,0.094561459,0.314683581,0.30049696,0.763798115,0.957757567
LOC412487,protein_coding,412487,annexin B9,1033.156024,0.094445313,0.182463376,0.517612439,0.604728701,0.907429506
LOC726222,protein_coding,726222,"ATP synthase subunit g, mitochondrial",399.5526207,0.094350794,0.319649611,0.295169433,0.767864451,0.959697818
LOC724747,protein_coding,724747,otoferlin,78.76888916,0.094272791,0.371101765,0.254034876,0.799468614,0.964239268
LOC408730,protein_coding,408730,inositol polyphosphate 5-phosphatase K,68.15878992,0.094031104,0.371173267,0.253334796,0.80000951,0.964287137
LOC100578853,protein_coding,100578853,probable transcriptional regulatory protein mhp472,46.37980719,0.093781851,0.398300983,0.235454732,0.81385581,0.965144792
Ancr-1,lncRNA,100049571,AncR-1 non-coding nuclear RNA,10438.63473,0.093765352,0.4164998,0.225127003,0.821880474,0.967482648
LOC725481,protein_coding,725481,uncharacterized LOC725481,97.66301623,0.093629821,0.297716661,0.314493051,0.753146593,0.953773925
LOC410337,protein_coding,410337,venom dipeptidylpeptidase IV,14.56907702,0.093542814,0.671426183,0.13931958,0.889197618,0.982919605
LOC411861,protein_coding,411861,NF-kappa-B-repressing factor,87.86312728,0.093472609,0.302412857,0.3090894,0.757253522,0.954703056
LOC724366,protein_coding,724366,ras-related protein Rap-2a,195.0579981,0.093457288,0.256654975,0.364135891,0.715756537,0.948652967
LOC411555,protein_coding,411555,N-acetylneuraminate 9-O-acetyltransferase,82.23478545,0.093424363,0.374401491,0.249529891,0.802950922,0.964320914
LOC725817,protein_coding,725817,diphosphomevalonate decarboxylase,103.1761672,0.093229262,0.347962768,0.267928845,0.78875409,0.962751054
LOC113218798,lncRNA,113218798,uncharacterized LOC113218798,4.630848908,0.093091521,1.082387679,0.086005711,0.931461878,0.989547954
LOC102655127,protein_coding,102655127,"pentatricopeptide repeat-containing protein 1, mitochondrial",5.202094994,0.093004239,1.009836863,0.092098281,0.926619954,0.988665494
LOC551659,protein_coding,551659,serine/threonine-protein kinase STE20,61.6006272,0.092906912,0.365581553,0.254134573,0.799391594,0.964239268
Cyp4g11,protein_coding,409469,cytochrome P450 4G11,3551.784027,0.092866271,0.460728154,0.201564133,0.840257487,0.971823727
LOC550834,protein_coding,550834,small ubiquitin-related modifier 3,174.1805711,0.092793992,0.279894535,0.331531989,0.740242682,0.951131932
GlnS,protein_coding,410066,glutamine synthetase,1496.285999,0.092793132,0.373301885,0.248573972,0.803690344,0.964320914
LOC100577972,protein_coding,100577972,uncharacterized LOC100577972,277.7075892,0.092740958,0.35225383,0.263278778,0.792335715,0.963439824
LOC724488,protein_coding,724488,protein lethal(2)essential for life,2651.837861,0.092726218,0.369732399,0.250792785,0.80197432,0.964320914
LOC411629,protein_coding,411629,zinc finger protein ubi-d4 A,271.6278654,0.092702561,0.212058693,0.437155203,0.661998795,0.929896732
LOC100577525,protein_coding,100577525,synergin gamma,109.8684725,0.092700732,0.287303622,0.322657722,0.746954474,0.952214984
LOC551834,protein_coding,551834,large subunit GTPase 1 homolog,125.2496787,0.092558077,0.287312732,0.322150977,0.747338321,0.952341517
NFRKB,protein_coding,726946,nuclear factor related to kappaB binding protein,294.8473049,0.092404757,0.21075068,0.438455322,0.661056251,0.929508694
LOC724237,protein_coding,724237,prostaglandin E2 receptor EP3 subtype,267.7806937,0.092307174,0.316041387,0.292073058,0.770230765,0.961181191
LOC726925,protein_coding,726925,uncharacterized LOC726925,2.761282519,0.092287526,1.320297372,0.069899045,0.944274013,0.991254402
LOC409015,protein_coding,409015,probable elongation factor 1-delta,1477.237443,0.091950188,0.283531591,0.324303149,0.745708536,0.951826695
LOC551987,protein_coding,551987,putative RNA-binding protein Luc7-like 2,477.6832024,0.091911177,0.243019595,0.378204799,0.705278461,0.945335198
LOC552305,protein_coding,552305,E3 ubiquitin-protein ligase RNF14,44.50423482,0.091750451,0.378297542,0.24253515,0.808365524,0.964320914
LOC413081,protein_coding,413081,F-box/WD repeat-containing protein 7,114.9918907,0.091674261,0.25746922,0.35605911,0.721796298,0.949176274
LOC113219041,lncRNA,113219041,uncharacterized LOC113219041,1.476661415,0.091572387,2.005298402,0.045665217,0.963577087,
LOC551383,protein_coding,551383,protein MAK16 homolog A,80.85927959,0.091488749,0.293549621,0.311663658,0.75529615,0.953773925
LOC409074,protein_coding,409074,V-type proton ATPase 21 kDa proteolipid subunit,237.6508282,0.091208381,0.271479419,0.335967939,0.736895043,0.950677468
LOC102654510,protein_coding,102654510,blown fuse,35.54599623,0.091047814,0.411245419,0.221395326,0.824784631,0.96813537
LOC725744,protein_coding,725744,ubiquitin thioesterase otubain-like,118.9579944,0.09103174,0.26192183,0.347553084,0.728175846,0.9497402
LOC551445,protein_coding,551445,heparin sulfate O-sulfotransferase,41.14081851,0.090913854,0.376746385,0.241313143,0.809312425,0.964385931
LOC410852,protein_coding,410852,protein Fe65 homolog,114.9985525,0.090825637,0.284211388,0.319570716,0.749293776,0.952877405
LOC100577764,protein_coding,100577764,ras-related protein Rab-5C,952.9714954,0.090790468,0.239806534,0.378598808,0.704985808,0.945335198
LOC552434,protein_coding,552434,CCR4-NOT transcription complex subunit 11,55.00390668,0.090783419,0.373121385,0.243308003,0.807766805,0.964320914
LOC413065,protein_coding,413065,transmembrane protein 164,44.65405771,0.090749598,0.37996775,0.238835,0.811233529,0.965144792
LOC102654870,lncRNA,102654870,uncharacterized LOC102654870,0.480676108,0.090743288,2.486581972,0.036493182,0.970889115,
LOC552365,protein_coding,552365,protein lines,62.21108482,0.090693352,0.434276289,0.208837909,0.834574777,0.970607246
LOC413880,protein_coding,413880,peroxisomal targeting signal 1 receptor,201.5880553,0.090663126,0.237619678,0.381547211,0.702797246,0.945335198
LOC412306,protein_coding,412306,TBC1 domain family member 14,10.90774415,0.090602699,0.697072337,0.129976035,0.896585387,0.985015523
LOC413926,protein_coding,413926,sentrin-specific protease 1,52.70885813,0.090546473,0.366054856,0.24735766,0.804631438,0.964320914
LOC551595,protein_coding,551595,WD repeat-containing protein CG11141,112.2149423,0.090392169,0.352975033,0.25608658,0.797883984,0.964239268
LOC551968,protein_coding,551968,aldose reductase,3710.821899,0.090350425,0.234239563,0.385718039,0.699705501,0.945070317
LOC724734,protein_coding,724734,hemicentin-1,22.53195648,0.090292575,0.481850735,0.187387024,0.851357196,0.971944832
LOC412260,protein_coding,412260,serine/threonine-protein kinase SIK3-like,85.29880964,0.090118436,0.344875961,0.261306807,0.793855918,0.963916103
LOC410371,protein_coding,410371,calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type,345.1641863,0.090008966,0.23493916,0.383116061,0.701633711,0.945335198
LOC725786,protein_coding,725786,ubiquitin-like domain-containing CTD phosphatase 1,201.2641861,0.089868271,0.224077506,0.401058867,0.688376784,0.940043036
LOC408358,protein_coding,408358,RB1-inducible coiled-coil protein 1,257.8990816,0.089836966,0.468008856,0.191955697,0.847776909,0.971944832
LOC410120,protein_coding,410120,"thioredoxin, mitochondrial",172.3514878,0.089744882,0.363791832,0.246692956,0.805145858,0.964320914
LOC102654987,protein_coding,102654987,ras-related protein Rab-1A,1667.222887,0.089718999,0.179920784,0.498658338,0.6180201,0.911860122
LOC102653834,lncRNA,102653834,uncharacterized LOC102653834,4.981741634,0.089600839,0.948189924,0.094496721,0.924714587,0.988665494
LOC409530,protein_coding,409530,unconventional myosin-Ie,42.32965341,0.089494767,0.409323382,0.21864074,0.826929915,0.968707095
LOC551080,protein_coding,551080,cystinosin homolog,123.0805035,0.08948089,0.318107966,0.281290945,0.778487255,0.962418781
LOC107964998,protein_coding,107964998,putative uncharacterized protein DDB_G0282499,12.5828434,0.089293659,0.639016242,0.139736133,0.888868477,0.982760225
LOC410811,protein_coding,410811,ras GTPase-activating protein 1,347.78693,0.089247088,0.206977098,0.431193059,0.666328,0.932360452
LOC410487,protein_coding,410487,uncharacterized LOC410487,209.7717845,0.089060976,0.206971516,0.430305471,0.666973448,0.932403939
LOC550822,protein_coding,550822,egalitarian protein homolog,174.7877088,0.08871246,0.246638531,0.359686137,0.71908186,0.949176274
LOC100578159,protein_coding,100578159,zinc finger matrin-type protein CG9776,612.4986431,0.088451832,0.202954038,0.435821988,0.662965889,0.930162439
LOC100578556,protein_coding,100578556,putative uncharacterized protein DDB_G0282133,191.4449884,0.088132453,0.228940896,0.384957229,0.700269104,0.945300968
LOC409804,protein_coding,409804,serine/threonine-protein phosphatase PP1-beta catalytic subunit,163.625476,0.088010866,0.235151911,0.374272384,0.708201676,0.947004445
LOC726061,protein_coding,726061,mitochondrial import inner membrane translocase subunit Tim10,66.9091104,0.087806113,0.303329398,0.289474456,0.772218324,0.961276895
LOC413137,protein_coding,413137,60S ribosomal protein L15,2939.515826,0.087762524,0.280080569,0.313347422,0.754016726,0.953773925
LOC409664,protein_coding,409664,erythroid differentiation-related factor 1,113.2743553,0.087434334,0.261697368,0.33410475,0.738300516,0.950677468
LOC725896,protein_coding,725896,nucleoporin p58/p45,155.9641454,0.087260917,0.277845802,0.314062393,0.753473652,0.953773925
LOC411481,protein_coding,411481,ribosomal protein S6 kinase alpha-2,121.9232245,0.087204013,0.269130314,0.324021517,0.745921744,0.951826695
LOC409724,protein_coding,409724,ADP-ribosylation factor-binding protein GGA1,169.2128949,0.086901227,0.268583249,0.323554157,0.7462756,0.951890079
LOC409959,protein_coding,409959,cyclin-dependent kinase 2,155.5430692,0.086777974,0.228726143,0.379396833,0.704393202,0.945335198
LOC412289,protein_coding,412289,cytosolic Fe-S cluster assembly factor NUBP1 homolog,216.3325136,0.086666229,0.230714503,0.375642744,0.707182509,0.946454025
LOC550921,protein_coding,550921,ubiquitin-like protein 3,202.0898504,0.086576599,0.262984735,0.329207696,0.741998706,0.951131932
LOC551710,protein_coding,551710,"electron transfer flavoprotein subunit alpha, mitochondrial",1021.459758,0.086569142,0.269049488,0.321759177,0.747635143,0.952341517
LOC411607,protein_coding,411607,pterin-4-alpha-carbinolamine dehydratase,214.1990113,0.086443403,0.370112046,0.233560091,0.815326514,0.9656433
LOC551078,protein_coding,551078,NADH-quinone oxidoreductase subunit I,225.2235632,0.086430133,0.283110559,0.305287566,0.760147145,0.956062969
LOC113219214,lncRNA,113219214,uncharacterized LOC113219214,32.02318633,0.086283596,0.553064298,0.156010063,0.87602509,0.978631112
LOC413708,protein_coding,413708,delta-aminolevulinic acid dehydratase,98.319713,0.086080296,0.288417281,0.298457483,0.765354022,0.957990502
LOC726364,protein_coding,726364,metaxin-2,92.87327951,0.086074268,0.294352007,0.292419506,0.769965896,0.961084914
LOC411750,protein_coding,411750,probable E3 ubiquitin-protein ligase HERC4,255.3069309,0.085869423,0.239762732,0.358143328,0.720236056,0.949176274
LOC102655034,protein_coding,102655034,calcium and integrin-binding family member 3,11.42348519,0.085863081,0.664778546,0.129160427,0.897230709,0.985015523
LOC410985,protein_coding,410985,palmitoyltransferase ZDHHC23,10.69784416,0.08580735,0.690160016,0.124329645,0.901054276,0.985597271
LOC100578201,protein_coding,100578201,uncharacterized LOC100578201,116.5720862,0.08563612,0.289481747,0.295825629,0.76736325,0.959537698
LOC113218924,lncRNA,113218924,uncharacterized LOC113218924,47.14177181,0.085628364,0.506452286,0.169074889,0.865737736,0.975516076
LOC551855,protein_coding,551855,exosome complex component rrp45,63.90718513,0.085583385,0.382561581,0.223711394,0.82298188,0.96756661
LOC725390,protein_coding,725390,leucine-rich melanocyte differentiation-associated protein,417.0153115,0.085477716,0.316630621,0.269960359,0.787190751,0.962751054
LOC409609,protein_coding,409609,26S proteasome non-ATPase regulatory subunit 4,1620.535445,0.085435822,0.231604035,0.368887448,0.712211619,0.947684357
LOC113218779,protein_coding,113218779,70 kDa peptidyl-prolyl isomerase-like,7.672238393,0.085303356,0.872302487,0.097791027,0.922098233,0.988665494
LOC551291,protein_coding,551291,spectrin alpha chain,1968.731432,0.085286185,0.177636288,0.480116906,0.631144267,0.916246364
LOC410142,protein_coding,410142,RILP-like protein homolog,84.7007078,0.085226959,0.284519229,0.299547271,0.76452251,0.957757567
LOC409689,protein_coding,409689,U4/U6 small nuclear ribonucleoprotein Prp4,54.01850583,0.085173884,0.475209745,0.179234295,0.857753736,0.972927862
LOC551269,protein_coding,551269,HBS1-like protein,219.2451112,0.085041709,0.232378397,0.365962199,0.714393283,0.948146669
LOC551435,protein_coding,551435,protein disulfide-isomerase,3316.935688,0.084958438,0.174649707,0.486450505,0.62664779,0.915199514
LOC409252,protein_coding,409252,protein Jumonji,78.03941212,0.084890702,0.31145321,0.27256326,0.785188957,0.962751054
LOC552439,protein_coding,552439,WD repeat-containing protein 3,93.19543826,0.084798954,0.265511351,0.319379769,0.74943855,0.952931863
LOC551596,protein_coding,551596,uncharacterized LOC551596,1157.014482,0.084734852,0.264609554,0.320225975,0.748797034,0.952634528
LOC100576759,protein_coding,100576759,uncharacterized LOC100576759,577.1400455,0.084661828,0.206727955,0.409532559,0.682148878,0.936993331
LOC409310,protein_coding,409310,CSC1-like protein 2,315.5165656,0.084636653,0.20194666,0.419103998,0.675140129,0.935032566
LOC552003,protein_coding,552003,uncharacterized LOC552003,242.638075,0.084572793,0.257445628,0.328507396,0.742528053,0.951131932
LOC552087,protein_coding,552087,2-(3-amino-3-carboxypropyl)histidine synthase subunit 1,41.64441556,0.084368268,0.376129345,0.224306528,0.822518797,0.967482648
LOC410055,protein_coding,410055,probable tRNA(His) guanylyltransferase,138.8984194,0.084005885,0.26836846,0.313024433,0.754262099,0.953773925
