target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,gene_name,gene_beebase,gene_id,product
XM_026443204.1,0.529287048,0.853129786,1.645448269,2.615581122,1.510938504,9.021767527,0.087061637,10.17483527,4.173102969,10.17483527,LOC113219034,,113219034,PREDICTED: Apis mellifera putative uncharacterized protein
XM_624821.6,0.529255315,0.853129786,0.334228085,0.531243267,9.520211511,0.372175815,0.002930648,0.420398465,0.181768658,0.420398465,LOC552448,GB51251,552448,PREDICTED: Apis mellifera ADP-ribosylation factor-like protein 8B-A
XM_026440617.1,0.529111449,0.853129786,-0.3992313,0.634341887,7.870846322,0.530683244,0.009725337,0.593859107,0.339644794,0.593859107,LOC552842,GB45728,552842,PREDICTED: Apis mellifera uncharacterized protein C1orf43 homolog
XM_006562160.3,0.529206,0.853129786,0.327077259,0.519815047,7.545794185,0.148623311,0.011169464,0.13449235,0.394142061,0.394142061,LOC411065,GB46686,411065,PREDICTED: Apis mellifera monocarboxylate transporter 14
XM_006557519.3,0.529095225,0.853129786,-0.369923512,0.587751353,8.76352583,0.455595006,0.005776433,0.512401048,0.234785949,0.512401048,LOC413447,GB51186,413447,"PREDICTED: Apis mellifera ufm1-specific protease 2 (LOC413447),"
XM_001120233.4,0.528974302,0.853129786,0.394784715,0.627067887,8.751687039,0.518613453,0.005135173,0.58468603,0.235852761,0.58468603,LOC724399,GB48578,724399,PREDICTED: Apis mellifera lethal(2)neighbour of Tid protein
XM_623993.6,0.528793394,0.853129786,-0.466021101,0.739893392,6.825194382,0.722083379,0.021002825,0.800160524,0.536774299,0.800160524,LOC551602,GB43301,551602,PREDICTED: Apis mellifera ras GTPase-activating protein-binding
XM_006560150.3,0.528696622,0.853129786,0.816506328,1.296048197,3.451658967,1.974788633,0.47120921,1.747270613,2.048402184,2.048402184,LOC413168,GB53775,413168,"PREDICTED: Apis mellifera retinol dehydrogenase 14 (LOC413168),"
XM_026440189.1,0.529556331,0.853228358,0.314533249,0.500304662,8.027280947,0.330045055,0.007770124,0.367687008,0.316645871,0.367687008,LOC411942,GB49613,411942,PREDICTED: Apis mellifera anaphase-promoting complex subunit 2
XM_006565579.3,0.529648741,0.853228358,-0.675848909,1.075263991,4.172262311,0.853423275,0.179720068,0.71576962,1.554568908,1.554568908,LOC100576196,GB50295,100576196,PREDICTED: Apis mellifera uncharacterized LOC100576196
XM_016913625.2,0.529514,0.853228358,0.368723304,0.586440452,7.000115874,0.388308255,0.017316285,0.417085206,0.49855232,0.49855232,LOC552177,GB40348,552177,"PREDICTED: Apis mellifera uncharacterized LOC552177 (LOC552177),"
XM_026443338.1,0.529893019,0.853460447,-0.295607333,0.470585428,7.98214286,0.228083632,0.00913953,0.243196124,0.323036437,0.323036437,LOC102656733,,102656733,PREDICTED: Apis mellifera DNA repair protein XRCC2 homolog
XM_397060.5,0.529999036,0.853469804,0.25747572,0.409988298,8.638411893,0.114230107,0.005648942,0.112278537,0.246486665,0.246486665,LOC413618,GB40341,413618,"PREDICTED: Apis mellifera uncharacterized LOC413618 (LOC413618),"
XM_026443719.1,0.53041983,0.853663207,0.279780102,0.445960458,8.572292177,0.262139948,0.006376743,0.291944353,0.25303954,0.291944353,LOC102655030,,102655030,PREDICTED: Apis mellifera glucose-induced degradation protein 4
XM_393523.7,0.530238021,0.853663207,0.753913042,1.201181859,3.601181487,0.615525867,0.228876169,0.327386837,1.935380618,1.935380618,LOC410038,GB44002,410038,"PREDICTED: Apis mellifera collagen alpha-1(I) chain (LOC410038),"
XM_624928.6,0.530400591,0.853663207,0.715104919,1.13980084,4.560914226,1.712387659,0.141754757,1.806964175,1.33737393,1.806964175,LOC552552,GB41839,552552,"PREDICTED: Apis mellifera uncharacterized LOC552552 (LOC552552),"
NM_001242433.1,0.530827226,0.853673618,0.659381369,1.052074914,6.685046973,1.458669088,0.032314731,1.627977707,0.569510333,1.627977707,LOC408324,,408324,"Apis mellifera T-cell immunomodulatory protein (LOC408324), mRNA."
XM_003249685.4,0.530706052,0.853673618,0.24374332,0.388789613,9.678891427,0.199212078,0.002514892,0.224221153,0.173658617,0.224221153,LOC726706,GB14115,726706,"PREDICTED: Apis mellifera F-box/LRR-repeat protein 7 (LOC726706),"
XM_026439636.1,0.530576749,0.853673618,-0.233254606,0.371942265,9.161949548,0.086578377,0.00380493,0.08401515,0.203706643,0.203706643,LOC413393,GB51911,413393,"PREDICTED: Apis mellifera box C/D snoRNA protein 1 (LOC413393),"
XM_016913974.2,0.530788976,0.853673618,-1.264486473,2.017361625,3.560960411,5.363375322,0.084412555,6.020209332,1.96521111,6.020209332,LOC100577667,,100577667,PREDICTED: Apis mellifera WAS/WASL-interacting protein family
NM_001206467.1,0.531652313,0.854677756,-0.239473585,0.382860191,8.968562297,0.163827153,0.002164066,0.181114526,0.217708823,0.217708823,JTBR,,726127,Apis mellifera jumping translocation breakpoint protein JTBR
NM_001206466.1,0.531652313,0.854677756,-0.239473585,0.382860191,8.968562297,0.163827153,0.002164066,0.181114526,0.217708823,0.217708823,Gstcd,,410839,"Apis mellifera glutathione S-transferase, C-terminal domain"
XM_001120842.5,0.532200788,0.855236624,-0.188514066,0.301791503,10.90128971,0.041731991,0.001110182,0.037728224,0.135506984,0.135506984,LOC724943,GB50323,724943,PREDICTED: Apis mellifera phosphatidylinositol glycan anchor
XM_003250260.4,0.532190237,0.855236624,-0.267142644,0.427656712,10.47413924,0.240877874,0.001361662,0.272973733,0.14531051,0.272973733,LOC727031,GB49953,727031,PREDICTED: Apis mellifera vacuolar protein sorting-associated
XM_006571263.3,0.532488748,0.855537949,-0.879898085,1.409615488,2.765052263,0.532393551,0.331915212,0.043243987,2.648608522,2.648608522,LOC410685,GB45503,410685,PREDICTED: Apis mellifera inactive tyrosine-protein kinase 7
XM_624817.4,0.532878765,0.856003102,-0.221008106,0.354396852,9.454306606,0.070008528,0.002972766,0.066221175,0.185422927,0.185422927,LOC552444,GB41176,552444,PREDICTED: Apis mellifera polyglutamine-binding protein 1
NM_001011595.1,0.533225765,0.856012338,1.006707975,1.615671765,2.17455886,2.418636547,0.627201055,2.016046774,3.288391822,3.288391822,Dop1,,406111,"Apis mellifera dopamine receptor, D1 (Dop1), mRNA."
XM_392165.7,0.533112355,0.856012338,0.214363778,0.343938461,9.648946203,0.057364641,0.002325187,0.052148679,0.17511531,0.17511531,LOC408624,GB50359,408624,"PREDICTED: Apis mellifera UHRF1-binding protein 1 (LOC408624),"
XR_001704788.2,0.533487553,0.856012338,1.259526406,2.022714745,1.464115013,5.385571957,0.242483658,5.894578751,4.243043822,5.894578751,LOC107964010,,107964010,PREDICTED: Apis mellifera uncharacterized LOC107964010
XM_391994.7,0.53341975,0.856012338,0.421958861,0.67752532,7.917047643,0.604263455,0.011301254,0.677259585,0.332607122,0.677259585,LOC408446,GB43618,408446,"PREDICTED: Apis mellifera probable aconitate hydratase,"
XR_003306137.1,0.533089146,0.856012338,-0.381261395,0.611684618,6.797859673,0.149079571,0.018226651,0.113612719,0.543010456,0.543010456,LOC113219260,,113219260,PREDICTED: Apis mellifera uncharacterized LOC113219260
XM_006571812.3,0.533452476,0.856012338,0.17584278,0.282367484,13.21783434,0.088224306,0.000228852,0.098456275,0.119368242,0.119368242,LOC412045,GB47114,412045,PREDICTED: Apis mellifera
XM_001123155.5,0.534059643,0.856285011,-0.228370513,0.367260916,9.244032043,0.031067496,0.004093641,0.01518332,0.19822723,0.19822723,LOC727447,GB43945,727447,PREDICTED: Apis mellifera nuclear pore complex protein Nup153
XM_003250926.4,0.533884867,0.856285011,-0.244254607,0.392637572,8.858994908,0.084660524,0.004745211,0.078707826,0.226501184,0.226501184,LOC725465,GB52061,725465,PREDICTED: Apis mellifera cell division cycle 7-related protein
XM_026445399.1,0.53388567,0.856285011,0.360542896,0.57957132,12.42147494,0.442080852,0.000424429,0.503429943,0.118537294,0.503429943,LOC408526,GB50158,408526,"PREDICTED: Apis mellifera 60S ribosomal protein L4 (LOC408526),"
XM_006562665.3,0.533987104,0.856285011,0.351792571,0.565645472,9.224532463,0.421073164,0.003980044,0.475952156,0.199504199,0.475952156,LOC724472,GB50420,724472,PREDICTED: Apis mellifera TELO2-interacting protein 1 homolog
XM_394080.6,0.535686685,0.856426113,-0.234265776,0.378245382,9.067947323,0.088368526,0.004284976,0.085595511,0.210319377,0.210319377,LOC410602,GB50181,410602,PREDICTED: Apis mellifera E3 ISG15--protein ligase Herc6
XR_001706223.2,0.535840687,0.856426113,-0.576995106,0.93196777,4.937541229,0.21210715,0.14821236,-0.00792468,1.154633527,1.154633527,LOC100577767,,100577767,PREDICTED: Apis mellifera uncharacterized LOC100577767
XM_026441929.1,0.535010423,0.856426113,0.259782617,0.418750426,9.112569421,0.230668405,0.004510627,0.258517252,0.207135172,0.258517252,LOC413303,GB54852,413303,PREDICTED: Apis mellifera vascular endothelial growth factor
XM_003250195.4,0.535205498,0.856426113,-0.309431948,0.499019861,7.723206727,0.099958399,0.010132761,0.078909689,0.363398472,0.363398472,LOC100578907,GB40799,100578907,PREDICTED: Apis mellifera ankyrin repeat and protein kinase
XM_392990.7,0.535857081,0.856426113,-0.285949376,0.461886612,9.856492139,0.280537205,0.002266239,0.317742625,0.165707444,0.317742625,LOC409481,GB46481,409481,"PREDICTED: Apis mellifera ADP-ribosylation factor 1 (LOC409481),"
XR_003305552.1,0.53471463,0.856426113,0.697716405,1.123853198,4.149566874,1.228390515,0.326329311,1.026605765,1.568239706,1.568239706,LOC113219065,,113219065,PREDICTED: Apis mellifera uncharacterized LOC113219065
XM_026443788.1,0.534434774,0.856426113,0.551846691,0.888283603,9.511883857,1.038217742,0.003149915,1.180421723,0.182221072,1.180421723,LOC726771,GB43178,726771,"PREDICTED: Apis mellifera GATOR complex protein MIOS-B (LOC726771),"
XR_003305989.1,0.534596071,0.856426113,-0.907442256,1.461246968,2.96353458,2.809326676,0.55225472,2.650609332,2.460478217,2.650609332,LOC102655167,,102655167,PREDICTED: Apis mellifera uncharacterized LOC102655167
XM_394044.7,0.53425184,0.856426113,0.221994801,0.357175484,9.407801926,0.102228483,0.003257711,0.106047257,0.188103778,0.188103778,LOC410565,GB41688,410565,"PREDICTED: Apis mellifera cullin-1 (LOC410565), transcript variant"
XM_396730.5,0.535559761,0.856426113,0.607904766,0.981217353,4.562827721,0.642485793,0.107801464,0.556725201,1.336379775,1.336379775,LOC413285,GB41662,413285,PREDICTED: Apis mellifera zinc finger CCHC domain-containing
XM_016916301.2,0.535425017,0.856426113,-0.648400112,1.04623523,4.271490638,0.743315432,0.145789385,0.62569639,1.496122849,1.496122849,LOC727313,GB41691,727313,"PREDICTED: Apis mellifera uncharacterized LOC727313 (LOC727313),"
XM_625187.6,0.535013238,0.856426113,0.495592581,0.79886421,5.536449813,0.30982196,0.045559888,0.249613059,0.911716152,0.911716152,LOC552812,GB41601,552812,PREDICTED: Apis mellifera serine/threonine-protein phosphatase 6
XR_003304279.1,0.53519688,0.856426113,-0.971023792,1.565933744,3.902556271,3.225444352,0.654734619,3.023488119,1.724661093,3.023488119,LOC113218626,,113218626,PREDICTED: Apis mellifera uncharacterized LOC113218626
XM_006562082.3,0.534970856,0.856426113,0.21402315,0.344956114,9.631798473,0.125010103,0.002527236,0.136558177,0.175964844,0.175964844,LOC411981,GB46736,411981,PREDICTED: Apis mellifera probable ubiquitin carboxyl-terminal
XM_026441538.1,0.534736003,0.856426113,0.297003967,0.478426936,9.670865177,0.301134206,0.002968592,0.340369907,0.174045711,0.340369907,LOC551566,GB48530,551566,"PREDICTED: Apis mellifera uncharacterized LOC551566 (LOC551566),"
XM_006564123.3,0.535329211,0.856426113,-0.310524275,0.500933254,9.515170273,0.330048547,0.002898381,0.373502806,0.18204221,0.373502806,LOC411969,GB48604,411969,PREDICTED: Apis mellifera heterogeneous nuclear ribonucleoprotein M
XM_006560841.3,0.535855384,0.856426113,0.556503984,0.898902715,5.094563551,1.048901874,0.126391306,1.06859978,1.08564783,1.08564783,LOC551130,GB49246,551130,"PREDICTED: Apis mellifera protein tincar (LOC551130), transcript"
XM_006566102.3,0.536037578,0.856553856,-0.219527084,0.354753405,9.452950195,0.079552807,0.00327505,0.078093906,0.185499918,0.185499918,LOC724996,GB17791,724996,PREDICTED: Apis mellifera UPF0587 protein C1orf123 homolog
NM_001178048.1,0.536873202,0.856959764,-0.176775968,0.28625453,11.80082771,0.092170205,0.000528991,0.102965112,0.122383493,0.122383493,Sod2,GB45099,410082,"Apis mellifera superoxide dismutase 2, mitochondrial (Sod2), mRNA."
XM_397355.6,0.536895304,0.856959764,0.212282326,0.343768875,9.658333138,0.128349584,0.00261055,0.14092751,0.17465501,0.17465501,LOC413916,GB45227,413916,"PREDICTED: Apis mellifera transmembrane protein 64 (LOC413916),"
XM_006564729.3,0.536469861,0.856959764,-1.160622269,1.877543402,2.752113591,4.634316285,0.282881023,5.004872815,2.661315448,5.004872815,LOC411086,GB48639,411086,"PREDICTED: Apis mellifera protein jagged-1 (LOC411086), transcript"
XM_001122891.5,0.536856514,0.856959764,0.234409428,0.379565227,9.038990487,0.172432364,0.003675006,0.191260032,0.212429636,0.212429636,LOC727180,GB42919,727180,PREDICTED: Apis mellifera Fanconi anemia group D2 protein
XM_006568514.3,0.536864749,0.856959764,-0.971515924,1.573149694,2.361449648,2.528768816,0.640067536,2.166952287,3.072132403,3.072132403,LOC551263,GB41972,551263,PREDICTED: Apis mellifera monocarboxylate transporter 13
XM_026442367.1,0.536759886,0.856959764,-0.335580989,0.543257392,8.104487433,0.387938693,0.009516227,0.433176664,0.306200093,0.433176664,LOC100578705,GB52848,100578705,PREDICTED: Apis mellifera uncharacterized LOC100578705
XM_006561926.2,0.537054814,0.85701331,-0.2638376,0.427424643,12.32863492,0.240113274,0.000427641,0.273610097,0.118859643,0.273610097,LOC409290,GB53194,409290,"PREDICTED: Apis mellifera 60S ribosomal protein L14 (LOC409290),"
XM_026439169.1,0.537130099,0.85701331,-1.283467599,2.07963971,3.536629003,5.684068311,0.122870729,6.364481256,1.983459356,6.364481256,LOC100577939,GB52501,100577939,PREDICTED: Apis mellifera probable serine/threonine-protein kinase
NM_001011587.1,0.539312223,0.857366803,-0.304008451,0.495246037,12.7058293,0.322048706,0.000375248,0.367527708,0.118093911,0.367527708,RpL32,,406099,"Apis mellifera ribosomal protein L32 (RpL32), mRNA."
XM_006571924.1,0.538289675,0.857366803,-0.615472235,1.000115124,4.488991414,0.384500229,0.125090233,0.213482776,1.37525516,1.37525516,LOC102654800,,102654800,PREDICTED: Apis mellifera histone-lysine N-methyltransferase
XM_001121736.4,0.539494702,0.857366803,0.25539454,0.416238589,8.680283358,0.227473387,0.005369015,0.254512829,0.242467102,0.254512829,LOC725950,GB51133,725950,"PREDICTED: Apis mellifera PHD finger protein 20 (LOC725950),"
XM_624097.5,0.537973807,0.857366803,-0.45263326,0.734937576,8.599869738,0.70962295,0.005863074,0.804336788,0.250276304,0.804336788,LOC551708,GB52737,551708,PREDICTED: Apis mellifera vacuolar protein sorting-associated
XM_016917043.1,0.539822099,0.857366803,-0.241099006,0.393257332,9.841584715,0.203020215,0.002246814,0.22973018,0.166331324,0.22973018,LOC107965692,,107965692,PREDICTED: Apis mellifera poly(ADP-ribose) glycohydrolase
XM_624909.5,0.537742192,0.857366803,0.323987689,0.525757037,9.443150259,0.363194961,0.00324644,0.411384253,0.186058312,0.411384253,LOC552533,GB54328,552533,PREDICTED: Apis mellifera GDP-Man:Man(3)GlcNAc(2)-PP-Dol
XR_003306543.1,0.538798275,0.857366803,0.390031926,0.634578747,8.108872151,0.528865694,0.01029389,0.593741389,0.305625647,0.593741389,LOC113219410,,113219410,PREDICTED: Apis mellifera uncharacterized LOC113219410
XM_006559852.3,0.53946895,0.857366803,0.690771838,1.125739172,16.38615537,1.66389614,3.17925E-05,1.900901233,0.204611874,1.900901233,LOC100576540,GB50363,100576540,PREDICTED: Apis mellifera vacuolar protein sorting-associated
XM_016917891.2,0.537494806,0.857366803,-0.464633,0.753533367,8.607220001,0.746140189,0.005565772,0.84615303,0.249547049,0.84615303,LOC412523,GB40938,412523,"PREDICTED: Apis mellifera out at first protein (LOC412523), mRNA."
XM_026445452.1,0.540087284,0.857366803,0.379371901,0.619199709,6.741050379,0.139618354,0.018911326,0.101640477,0.556201094,0.556201094,LOC413574,GB48938,413574,PREDICTED: Apis mellifera 26S proteasome non-ATPase regulatory
XM_006565542.3,0.54037161,0.857366803,0.973289629,1.589690181,2.278229811,1.100636225,0.623895047,0.396665471,3.166777258,3.166777258,LOC726200,GB52620,726200,"PREDICTED: Apis mellifera paired box protein Pax-1 (LOC726200),"
XM_003250828.4,0.539022244,0.857366803,0.498012172,0.810708907,8.077230442,0.863103555,0.009599907,0.976273491,0.309816745,0.976273491,LOC100579040,GB45228,100579040,PREDICTED: Apis mellifera chondroitin sulfate synthase 2
XR_001704890.2,0.539300045,0.857366803,-0.530058666,0.863468014,5.177523568,0.44700494,0.067578683,0.385816671,1.050786835,1.050786835,LOC107965212,,107965212,PREDICTED: Apis mellifera uncharacterized LOC107965212
XM_016915790.2,0.540355553,0.857366803,0.424769045,0.693754861,6.226192859,0.580209622,0.031795435,0.625805814,0.690148276,0.690148276,LOC726248,GB50660,726248,"PREDICTED: Apis mellifera protein artichoke (LOC726248), mRNA."
XM_393474.7,0.537763192,0.857366803,0.367971028,0.597162657,7.640105791,0.46854469,0.014414462,0.520490396,0.377532984,0.520490396,LOC409985,GB54114,409985,PREDICTED: Apis mellifera ubiquitin carboxyl-terminal hydrolase 48
XM_392953.6,0.538049931,0.857366803,-0.371743039,0.603709717,10.91075096,0.478816372,0.001008287,0.545689846,0.13531772,0.545689846,LOC409440,GB49486,409440,PREDICTED: Apis mellifera armadillo-like helical domain-containing
XM_006560638.3,0.538063159,0.857366803,1.072549399,1.74187409,2.737403924,3.986059079,0.232532385,4.318655634,2.675829045,4.318655634,LOC411772,GB49475,411772,"PREDICTED: Apis mellifera Y+L amino acid transporter 2 (LOC411772),"
XM_394109.6,0.538794985,0.857366803,0.36959222,0.601318641,6.887964987,0.411456603,0.0196517,0.44344465,0.522724462,0.522724462,LOC410632,GB49466,410632,PREDICTED: Apis mellifera G protein-coupled receptor kinase 2
XM_003249393.4,0.537917826,0.857366803,0.213685224,0.346911484,9.596915794,0.157008488,0.00279367,0.176343925,0.177727697,0.177727697,LOC552790,GB43485,552790,PREDICTED: Apis mellifera peroxisomal biogenesis factor 3
XM_006564228.3,0.539921001,0.857366803,-0.465768232,0.7599014,8.133124677,0.758022179,0.007055009,0.859120197,0.302485411,0.859120197,LOC413023,GB43390,413023,"PREDICTED: Apis mellifera transmembrane protein 39A (LOC413023),"
XM_001120910.5,0.538396977,0.857366803,-0.732983341,1.191380079,5.21451159,1.864443165,0.109256155,2.019823584,1.035585705,2.019823584,LOC725008,GB50824,725008,PREDICTED: Apis mellifera protein trapped in endoderm-1
